# Id	IsActive	ProductId	PartNumber	Description	Price	PartLoc	AvailQty	PkgQty	PkgPrice	DSort	CategoryCD	ProdCode
0580ea28-8991-4dd8-ae9e-1182474d2a5a	1	0adbd8b8-c345-4a43-a8d1-05e18eb3e5b2	CS125-1032-14GCR	Stud, composite base	9.12	Bin:	00000000000	1	0.00	0.1900-1032-14GCR	studsandstands	CS125
062b9d05-410e-4a11-951a-70589eef168e	1	1446d5c9-cf7d-4e9a-b2b7-faf6a8e2b881	CB4022V3CR8	10/32-1/2" length	9.56	Bin:	00000000000	1	0.00	0.1900V3CR8	mounts	CB4022
063d01fe-05b5-4b0f-bf93-09f7d3421880	1	b9abc795-0eae-44b0-b842-6e4fc1dddc00	CB8009CR3-1R	High-reuse nutplate	6.50	Bin:	00000000000	1	0.00	0.1900CR3-1R	nutplates	CB8009
0957e014-3c7a-4902-bab9-34c081a90905	1	819c2048-5a95-487f-b21d-b41ec4d4bd23	CB2031CR3CRP	10/32" stainless steel/primed	8.75	Bin:	00000000000	1	0.00	0.1900CR3CRP	nutplates	CB2031
09c23682-2373-452d-af78-da4a64c21dd3	1	b9abc795-0eae-44b0-b842-6e4fc1dddc00	CB8009CR3-1PR	Nutplate	6.65	Bin:	00000000000	1	0.00	0.1900CR3-1PR	nutplates	CB8009
0ab8c8c2-fae0-44b4-bbd2-c8a0c7c759b3	1	61c4a463-bdc9-4abf-a0f0-06afa82ce18d	CB602-8-500	Tester	350.00	Bin:	00000000000	1	0.00	0.5000-8-500	tools	CB602
0c0ecbd6-8d6e-4299-9b09-c5fd6873f9a3	1	177612db-8c78-492a-ba40-13e6e55d5b5e	CN614CR06P	6/32 Thread Nutplate	4.85	Bin:	00000000000	100	0.00	0.1380CR06P	nutplates	CN614
0da5f4d0-ba0f-42d9-969f-b5d1dff87540	1	556be060-b68b-4653-aa48-fa3f49aa0859	CN62-440-5CR	Standoff	3.56	Bin:	00000000000	1	0.00	0.1120-440-5CR	studsandstands	CN62
0db8ea09-d9c3-4072-88c0-bbbfbd1923a8	1	6e774d8e-7481-44e1-a9d6-ba489b5d8586	CB8010CR08-2P	Sealed nutplate, high reuse	10.00	Bin:	00000000000	1	0.00	0.1640CR08-2P	nutplates	CB8010
0e6d449a-7951-4889-890a-5c7d3328548a	1	cb26aff6-9e24-479a-90c4-ee243ee924a3	CB5000CR3-12P	Small Base Stud	6.70	Bin:	00000000000	1	0.00	0.1900CR3-12P	studsandstands	CB5000
0ea37dda-7f53-4ede-8070-6de72050ab82	1	2e2b59d1-2ec7-41d3-bd6e-3910f81a0249	CB4062V3-16	Cable tie mount	5.45	Bin:	00000000000	1	0.00	0.1900V3-16	mounts	CB4062
0efdcab9-48ed-47bb-a56d-28fe93244aef	1	062753e8-280a-4b2e-b20b-5c24d020d844	CB3009CR4CRAP	Two lug nutplate	9.56	Bin:	00000000000	100	0.00	0.2500CR4CRAP	nutplates	CB3009
0f5f2f26-a6a7-4d1b-9535-59752112b459	1	ddc0d89c-6bb3-42bb-9ae9-97e71c76178b	CB200-40	Acrylic adhesive 40ml. dual *cartridge 	16.20	Bin:	00000000000	100	0.00	CB200-40	adhesives	CB200-40
0fac3e40-7829-46a9-8ebc-66c408c7c873	1	0dce4857-64ee-49c9-a0c8-10bba19cfbdf	CB609	Stud adapter	1255.29	Bin:	00000000000	1	0.00	CB609	tools	CB609
120aff75-0bbd-4ca8-b1d6-b97bd8cc617d	1	5596bab3-1b84-4290-ad65-0ffda0b8233c	CB3005CR4-9	Bushing, Threaded	9.50	Bin:	00000000000	1	0.00		bushings	CB3005
14de6921-4383-48af-8e6f-9980f176c901	1	177612db-8c78-492a-ba40-13e6e55d5b5e	CN614CR420P	1/4-20 Thread Nutplate	3.75	Bin:	00000000000	1	0.00	0.2500CR420P	nutplates	CN614
156a56c4-cae8-4819-a4d3-74f7592cb4ee	1	0496eac2-0271-4b6a-809e-36b3e29dce5b	CB4002V3CR12	Standoff	8.13	Bin:	00000000000	1	0.00	0.1900V3CR12	studsandstands	CB4002
158ee887-e8bd-4d86-8228-af4d715dc415	1	57a64ca5-11a9-4e2d-bc87-0156a8bded78	CB9121CR08CRPNL	Nutplate/Non locking	17.91	Bin:	00000000000	1	0.00	0.1640CR08CRPNL	nutplates	CB9121
15d992e7-3049-4d96-ab63-96754ba60649	1	d9e17b47-f096-4288-897a-82aaafcac771	CB6009CR3-1P	Nutplate	5.31	Bin:	00000000000	25	0.00	0.1900CR3-1P	nutplates	CB6009
15fd3a10-587b-4056-8e2e-7551db481250	1	3233747b-2b76-4893-837c-33403783af83	CB4561V5	Cable tie mount, internal fixture	3.30	Bin:	00000000000	1	0.00	0.3125V5	mounts	CB4561
178a332c-476a-4c83-a5a5-e1829a67e51c	1	0720af83-4c3f-4a29-b6cc-90bbb37d9531	CB11	Slide (CB250-50, CB309-50)	13.35	Bin:	00000000000	1	0.00	CB11CB11	adhesives	CB100
179fb9dd-d38b-4df9-a1da-7c2b9b2f0d77	1	8b450172-c183-4867-be8a-6cb88c09a5e4	CB5001CR3-6	Standoff	8.45	Bin:	00000000000	1	0.00	0.1900CR3-6	studsandstands	CB5001
17d5bb3c-ea94-4d10-94e7-8aa20393dd22	1	0adbd8b8-c345-4a43-a8d1-05e18eb3e5b2	CS125-632-16CR	6/32-1" long stud	3.19	Bin:	00000000000	1	0.00	0.1380-632-16CR	studsandstands	CS125
186041ac-f87e-4e7d-8bc5-3c76c52c63a4	1	ff00dfb7-aa33-4000-ab12-d6c3e7bc3009	CB4064V3-8	cable tie standoff	7.96	Bin:	00000000000	1	0.00	0.1900V3-8	mounts	CB4064
18939182-cd41-4061-9e2e-fd78de637d35	1	ae6f0d7c-08e6-4ec8-849b-bc13e7995b02	CN609CR5P	5/16-24 Thread Nutplate	10.03	Bin:	00000000000	15	0.00	0.3125CR5P	nutplates	CN609
1923d014-2743-4d67-a970-69aab00c89c7	1	77dd86b4-748c-445d-9b1b-0f85b1858650	CB9060CR518-12-750	Insert, blind thread	11.76	Bin:	00000000000	1	0.00	0.3120CR518-12-750	bushings	CB9060
19485f3a-087a-442c-b651-052c7d09c4d3	1	058f4b9a-6eb5-49fc-82a1-92a6af2ddb89	CB5007CR3-600	Bushing	5.52	Bin:	00000000000	1	0.00	0.1900CR3-600	bushings	CB5007
195a6713-87b0-4563-af1f-92b694e0b64a	1	57a64ca5-11a9-4e2d-bc87-0156a8bded78	CB9121CR06CRP	Nutplate	11.00	Bin:	00000000000	1	0.00	0.1380CR06CRP	nutplates	CB9121
19a1fac9-5193-4044-90a4-c8dc1f0642cd	1	ee041579-78ac-4b1c-a697-39ef8b536c6f	CB4019G3N	Cable tie, composite base	16.20	Bin:	00000000000	25	0.00	0.1900G3N	mounts	CB4019
1ce20edb-077f-4a24-adb3-db136635c92f	1	1446d5c9-cf7d-4e9a-b2b7-faf6a8e2b881	CB4022G3CR16	Nutplate, right angle	12.00	Bin:	00000000000	1	0.00	0.1900G3CR16	mounts	CB4022
1cf69571-7bad-4827-94f4-8cb2c576135f	1	d7156369-5614-42a0-a1d2-137a390791cc	CB6014CR04-1P	4/40 nutplate	4.62	Bin:	00000000000	1	0.00	0.1120CR04-1P	nutplates	CB6014
1d449a22-7013-4262-b7e1-b9146feae26d	1	4d272746-f649-4ac2-b889-d2a3fa1b8605	CB3001CR3-12P	Standoff	9.60	Bin:	00000000000	25	0.00	0.1900CR3-12P	studsandstands	CB3001
1d71c2f5-8a32-44d2-9d60-b9c1ab7a606c	1	d9e17b47-f096-4288-897a-82aaafcac771	CB6009CR4-1	Nutplate	5.50	Bin:	00000000000	20	0.00	0.2500CR4-1	nutplates	CB6009
1da8fecf-1118-46a2-9705-8b5dd71417b7	1	0adbd8b8-c345-4a43-a8d1-05e18eb3e5b2	CS125-51618-10GCR	Stud	9.12	Bin:	00000000000	1	0.00	0.3120-51618-10GCR	studsandstands	CS125
1e876285-e052-45ea-be60-8f74059e0259	1	4d272746-f649-4ac2-b889-d2a3fa1b8605	CB3001AA3-8P	Standoff 	9.26	Bin:	00000000000	25	0.00	0.1900AA3-8P	studsandstands	CB3001
1edb7b5a-1e81-4b26-a91c-5cc979dd7601	1	cb26aff6-9e24-479a-90c4-ee243ee924a3	CB5000CRA4-12P	Stud	8.66	Bin:	00000000000	1	0.00	0.2500CRA4-12P	studsandstands	CB5000
1fca4e4f-b664-4a38-af29-4793d1d73ce1	1	177612db-8c78-492a-ba40-13e6e55d5b5e	CN614CR08NL	8/32 Thread Nutplate, Non-Locking	3.71	Bin:	00000000000	1	0.00	0.1640CR08NL	nutplates	CN614
2038d334-7a76-4d70-a0cb-4ed2dbb3a3de	1	4709e2c0-fc6c-43b5-8916-dd37a6c0f93e	CB7009CR4-1P	Nutplate	6.25	Bin:	00000000000	1	0.00	0.2500CR4-1P	nutplates	CB7009
2057fc25-240d-4b18-b0eb-1830f830c6c4	1	ad345bad-efab-4732-8771-99502d11ffe1	CS62-440-8CR	Small base stud	4.21	Bin:	00000000000	1	0.00	0.1120-440-8CR	studsandstands	CS62
2216cfe8-f707-4f78-a258-b81ef9daa3f5	1	d9e17b47-f096-4288-897a-82aaafcac771	CB6009CR08-1P	Nutplate	6.68	Bin:	00000000000	25	0.00	0.1640CR08-1P	nutplates	CB6009
2258fbd7-fa13-4bc2-a935-82951b3a0060	1	0496eac2-0271-4b6a-809e-36b3e29dce5b	CB4002V08CR24	Standoff	8.10	Bin:	00000000000	1	0.00	0.1640V08CR24	studsandstands	CB4002
22b02fea-e011-4793-8295-1ead5397eb33	1	0adbd8b8-c345-4a43-a8d1-05e18eb3e5b2	CS125-632-16GCR	Stud, composite base	9.12	Bin:	00000000000	1	0.00	0.1380-632-16GCR	studsandstands	CS125
23960fa6-57a2-48e1-bab5-91bc4127feee	1	61c4a463-bdc9-4abf-a0f0-06afa82ce18d	CB602-5	Tester	345.00	Bin:	00000000000	1	0.00	0.3125-5	tools	CB602
23c8cac9-cb99-4e3c-ad2a-26fa84271cd4	1	556be060-b68b-4653-aa48-fa3f49aa0859	CN62-632-10CR	Standoff	3.56	Bin:	00000000000	1	0.00	0.1380-632-10CR	studsandstands	CN62
2493b982-3c5a-4af1-8935-dec5aff8b458	1	1446d5c9-cf7d-4e9a-b2b7-faf6a8e2b881	CB4022G3CR6	Nutplate, right angle	12.50	Bin:	00000000000	1	0.00	0.1900G3CR6	mounts	CB4022
2571d921-76b8-4b4a-8e27-7ed1e5a29896	1	c2570547-55b3-40e2-806e-1d1418a6bbcc	CB3019AA3N750P	Cable mount, swivel, trimmed base, primed	3.51	Bin:	00000000000	25	0.00	0.1900AA3N750P	mounts	CB3019
2592b1af-448d-40f6-a66a-7c9750908a75	1	edce01d0-9beb-47b6-aaad-74eca2e24248	CB9188V3-3	Support, Line Clamp	1.25	Bin:	00000000000	1	0.00	0.1900V3-3	studsandstands	CB9188
25c7b420-d476-473f-acce-d4a2708d60b3	1	43b8db6f-afa1-4388-acb9-a5f67e316628	CB3000CRA3-10	Stud	10.50	Bin:	00000000000	25	0.00	0.1900CRA3-10	studsandstands	CB3000
2657ed68-a526-4909-8b61-c0204a2b9693	1	8b450172-c183-4867-be8a-6cb88c09a5e4	CB5001CRA08-16	Standoff	10.75	Bin:	00000000000	1	0.00	0.1640CRA08-16	studsandstands	CB5001
26e8c008-e02e-4ebc-a6d6-a3adf2b851f6	1	0adbd8b8-c345-4a43-a8d1-05e18eb3e5b2	CS125-1032-24CR	10/32-1 1/2" long stud	4.08	Bin:	00000000000	1	0.00	0.1900-1032-24CR	studsandstands	CS125
26ed72c5-30c7-4c14-b2d6-1e3191c60bbb	1	54a1af2c-6725-43c7-a006-d9dae3fb41ab	CB2009AA3CRA	Two-lug nutplate	7.83	Bin:	00000000000	100	0.00	0.1900AA3CRA	nutplates	CB2009
284979ce-a561-4487-a16d-cbb005cd86d5	1	ad345bad-efab-4732-8771-99502d11ffe1	CS62-440-6CR	Small base stud	4.21	Bin:	00000000000	1	0.00	0.1120-440-6CR	studsandstands	CS62
289f260a-c186-4e64-81cb-f6fd606690f4	1	177612db-8c78-492a-ba40-13e6e55d5b5e	CN614CR08PNL	8/32 Thread Nutplate, Non-Locking	5.00	Bin:	00000000000	1	0.00	0.1640CR08PNL	nutplates	CN614
28b2c8af-f6f5-4bba-a419-e6ed00723c9f	1	0adbd8b8-c345-4a43-a8d1-05e18eb3e5b2	CS125-1032-8GCR	Stud, composite base	9.12	Bin:	00000000000	1	0.00	0.1900-1032-8GCR	studsandstands	CS125
29cd3af6-3661-4463-b2c2-f05a4cfd40f4	1	8b250134-c490-44a0-b506-2cafea6e68fb	CN125-1420-8CR	Standoff	4.63	Bin:	00000000000	1	0.00	0.2500-1420-8CR	studsandstands	CN125
2abc4df1-4bdb-4897-a4e8-bfbbeecf8c0f	1	0aa42b6d-6dd7-4384-8cb0-4a79a2ca7352	CB4000C3CR10	Stud, composite base	16.54	Bin:	00000000000	1	0.00	0.1900C3CR10	studsandstands	CB4000
2b922680-8452-424d-abf5-1194962062df	1	d9e17b47-f096-4288-897a-82aaafcac771	CB6009CR3-3P	Nutplate	5.50	Bin:	00000000000	1	0.00	0.1900CR3-3P	nutplates	CB6009
2c2da768-defc-43cb-a231-551c65aaf450	1	47074ff6-d253-4a94-a714-fabfd3d4dcb8	CB9566CR04-1	Nutplate-Call for price	0.00	Bin:	00000000000	1	0.00	0.1120CR04-1	nutplates	CB9566
2ca7c6db-aab0-4e04-a2f1-e2f128069fc9	1	7743c51a-c252-4ce9-925b-82bebd9eddc5	CB4001G06CRA8	Standoff, Composite Base	11.63	Bin:	00000000000	1	0.00	0.1380G06CRA8	studsandstands	CB4001
2ddcf5cf-1d95-4fcf-ad06-46e5db00e544	1	556be060-b68b-4653-aa48-fa3f49aa0859	CN62-632-16CR	Standoff	3.56	Bin:	00000000000	1	0.00	0.1380-632-16CR	studsandstands	CN62
2e05a174-de76-4c04-a6d2-204306c877ea	1	5596bab3-1b84-4290-ad65-0ffda0b8233c	CB3005CR6-6	Bushing, Threaded	8.50	Bin:	00000000000	1	0.00	0.3750CR6-6	bushings	CB3005
3097b468-1baf-449b-97a3-3bbae0971e87	1	ae6f0d7c-08e6-4ec8-849b-bc13e7995b02	CN609CR420P	1/4-20 Nutplate	7.91	Bin:	00000000000	1	0.00	0.2500CR420P	nutplates	CN609
30c6e13f-f1d6-49ed-b2b0-1cc42db69979	1	ff00dfb7-aa33-4000-ab12-d6c3e7bc3009	CB4064V3-16	cable tie standoff	7.44	Bin:	00000000000	1	0.00	0.1900V3-16	mounts	CB4064
317fe00f-6026-4145-845c-3f4955d5ac73	1	61c4a463-bdc9-4abf-a0f0-06afa82ce18d	CB602-5-325	Tester	350.00	Bin:	00000000000	1	0.00	0.3125-5-325	tools	CB602
33548ead-5447-4a41-b8c0-d7aef1ae6728	1	b7ec32b7-b503-495c-b5f9-1fd07315d37d	CB4023V3CR24	10/32-1 1/2" tall	14.40	Bin:	00000000000	1	0.00	0.1900V3CR24	nutplates	CB4023
34987721-6e41-4bd9-8150-b21b8676bd8e	1	466773ec-12a3-4909-b4ed-1a6432a28f89	CB6010CR6M4P	Sealed nutplate	16.46	Bin:	00000000000	1	0.00	0.3750CR6M4P	nutplates	CB6010
34fb646d-c59d-44b0-86b2-0dd949b48ce2	1	3f97ee27-66ad-42ab-922a-15bde4019cd5	CS120-105-24CR	1 1/2" long, stainless steel	1.50	Bin:	00000000000	1	0.00	CS120-105-24CR-105-24CR	mounts	CS120
3554a1dc-1c72-40c2-8a14-869ed279a053	1	0aa42b6d-6dd7-4384-8cb0-4a79a2ca7352	CB4000G3CR12	Stud, composite base	16.64	Bin:	00000000000	1	0.00	0.1900G3CR12	studsandstands	CB4000
367ea2ba-c140-4412-b84a-645fb8b8c96d	1	d17c07de-b7f3-4053-9875-450b8543de85	CP200AA032	Aluminum/anodized flat patch	12.25	Bin:	00000000000	1	0.00	CP200AA032AA032	clickpatch	CP200
37b3d85d-3a64-43ea-a433-070865789ce6	1	ad345bad-efab-4732-8771-99502d11ffe1	CS62-1032-8CR	Small base stud	4.53	Bin:	00000000000	1	0.00	0.1900-1032-8CR	studsandstands	CS62
37f4f5a8-40a5-4334-9764-623fed2c40b8	1	ff00dfb7-aa33-4000-ab12-d6c3e7bc3009	CB4064V3-20P	cable tie standoff	5.46	Bin:	00000000000	1	0.00	0.1900V3-20P	mounts	CB4064
3829c82b-4a16-4c29-ad3b-974ba7e3e6c1	1	08d1eed6-1006-4718-99c8-a22f081bb1ac	CB4564V3-12	2-way standoff cable-tie mount	11.25	Bin:	00000000000	25	0.00	0.1900V3-12	mounts	CB4564
383d6c1b-b5c1-42e0-b0fe-5ba19abc918a	1	addbe33d-5b3f-4cb2-9807-b2635709133d	CB9257V	Cable tie tree	9.80	Bin:	00000000000	30	0.00	CB9257	mounts	CB9257
38500264-23b5-4ff2-aeeb-0f10b1156afa	1	43b8db6f-afa1-4388-acb9-a5f67e316628	CB3000T3-24	Stud, Titanium	11.55	Bin:	00000000000	25	0.00		studsandstands	CB3000
39feaa78-d158-4b43-8dd3-82ad19a866b7	1	8b250134-c490-44a0-b506-2cafea6e68fb	CN125-1032-8CR	Standoff	4.43	Bin:	00000000000	1	0.00	0.1900-1032-8CR	studsandstands	CN125
3a2ac741-900a-4005-85a9-5348f7efe5dd	1	47074ff6-d253-4a94-a714-fabfd3d4dcb8	CB9566CR3-1	Nutplate-Call for price	0.00	Bin:	00000000000	1	0.00	0.1900CR3-1	nutplates	CB9566
3a963dd4-19c3-41a2-853d-6c5e17359b1a	1	be45ddb7-dbc3-4df0-b4a4-e18274dbe599	CB9029AA3-813	10/32" Anodized-Aluminum .813 long	6.75	Bin:	00000000000	1	0.00	0.1900AA3-813	bushings	CB9029
3b7fbaec-597c-40ec-b8ff-6e94155a794d	1	563cd9de-24f5-4869-aa8e-c3c3e8c393d8	CB9173V3-24S	Receptacle, Internal fixture, w/spear	2.94	Bin:	00000000000	1	0.00	0.1900V3-24S	mounts	CB9173
3be90b7c-7499-4995-8732-eaad07b14702	1	4d272746-f649-4ac2-b889-d2a3fa1b8605	CB3001CRA3-11	Standoff	8.77	Bin:	00000000000	25	0.00		studsandstands	CB3001
3c96cab7-abad-490f-a0f3-78cc065903f9	1	556be060-b68b-4653-aa48-fa3f49aa0859	CN62-440-6CR	Standoff	3.56	Bin:	00000000000	1	0.00	0.1120-440-6CR	studsandstands	CN62
3d23d064-5b98-4cb6-a448-5e64215ad876	1	c2570547-55b3-40e2-806e-1d1418a6bbcc	CB3019AA5N750P	Cable tie mount, trimmed base, primmed	4.93	Bin:	00000000000	25	0.00	0.3125AA5N750P	mounts	CB3019
3d3742bb-1dbb-4444-9179-11f5faa430f9	1	ff326f18-7827-47b0-be79-674f7c5d093c	CB4201E3CR8	Standoff, Locking Thread	22.79	Bin:	00000000000	1	0.00	0.1900E3CR8	studsandstands	CB4201
3d46c968-1834-4fc7-be0c-bb236231093d	1	d7156369-5614-42a0-a1d2-137a390791cc	CB6014CR4-1PNL	Nutplate, non-locking	6.77	Bin:	00000000000	1	0.00	0.2500CR4-1PNL	nutplates	CB6014
3e098bae-8994-4533-ae52-e3baea118968	1	06c00249-eb1c-4052-93d6-74624b4bb17b	CB4021V3N32	2" tall - Glass/PEI	16.89	Bin:	00000000000	25	0.00	0.1900V3N32	mounts	CB4021
3e9b6fe3-c387-43c8-a9c4-d258323c40b9	1	556be060-b68b-4653-aa48-fa3f49aa0859	CN62-632-12CR	Standoff	3.56	Bin:	00000000000	1	0.00	0.1380-632-12CR	studsandstands	CN62
3ecb7e88-059f-47b0-abde-1439a45f5886	1	0720af83-4c3f-4a29-b6cc-90bbb37d9531	CB21	Slide (CB359-50, CB301-50)	13.35	Bin:	00000000000	1	0.00	CB21CB21	adhesives	CB100
3ffeacee-d19c-4261-94d1-cc9273ae7f5a	1	8b250134-c490-44a0-b506-2cafea6e68fb	CN125-1032-8GCR	Standoff, Composite Base	4.68	Bin:	00000000000	1	0.00	0.1900-1032-8GCR	studsandstands	CN125
4089a753-d907-47e4-9a59-88898b5ee32b	1	06c00249-eb1c-4052-93d6-74624b4bb17b	CB4021G3N16	1" tall - Glass/Epoxy	21.48	Bin:	00000000000	25	0.00	0.1900G3N16	mounts	CB4021
40d6c32c-bfea-45c1-b668-6f45f732ddb3	1	0aa42b6d-6dd7-4384-8cb0-4a79a2ca7352	CB4000C3CR14	Stud, carbon base	16.84	Bin:	00000000000	1	0.00	0.1900C3CR14	studsandstands	CB4000
4114b4be-2540-4043-8adf-71ec8fab639e	1	c6a4630e-ca15-43ba-927d-494f9c42a4d7	CB4020G3NB24	Cable tie mount, right angle	6.50	Bin:	00000000000	10	0.00	0.1900G3NB24	mounts	CB4020
41372867-d231-43a1-99ae-9cb9251e092a	1	ebeb51d4-bdc8-4405-8ab1-0ad40110dc46	CB6012CR3-1-6	Nutplate	10.00	Bin:	00000000000	1	0.00	0.1900CR3-1-6	nutplates	CB6012
414a2503-b3a5-4ef2-8944-426e5d69d579	1	06c00249-eb1c-4052-93d6-74624b4bb17b	CB4021V3N8	1/2" tall - Glass/PEI	13.25	Bin:	00000000000	25	0.00	0.1900V3N8	mounts	CB4021
42463397-87de-4c90-b307-de955330b3ba	1	57a64ca5-11a9-4e2d-bc87-0156a8bded78	CB9121CR08CRP	Nutplate	11.00	Bin:	00000000000	1	0.00	0.1640CR08CRP	nutplates	CB9121
427911bb-e79d-479b-83b8-aea4c1532614	1	4709e2c0-fc6c-43b5-8916-dd37a6c0f93e	CB7009CR3-1	Nutplate	5.33	Bin:	00000000000	1	0.00	0.1900CR3-1	nutplates	CB7009
4279cb48-0e89-40fd-8fa8-62cce8fc8dfc	1	43b8db6f-afa1-4388-acb9-a5f67e316628	CB3000CRA06-10	Stud	9.50	Bin:	00000000000	25	0.00		studsandstands	CB3000
427bbc96-c6cd-4521-b6cd-8f85d0ce330a	1	a1f1778d-775f-445f-bd5b-dafa6ee078f4	CB9170V3-5	Mount, Receptacle	2.94	Bin:	00000000000	1	0.00	0.1900V3-5	mounts	CB9170
42d5c426-53b8-4e79-bca4-d0d70ea0f5bb	1	8b450172-c183-4867-be8a-6cb88c09a5e4	CB5001CRA3-11	Standoff	10.35	Bin:	00000000000	1	0.00	0.1900CRA3-11	studsandstands	CB5001
4391dbc7-6180-44c5-a86a-843ff3c4f67e	1	556be060-b68b-4653-aa48-fa3f49aa0859	CN62-832-12CR	Standoff	3.56	Bin:	00000000000	1	0.00	0.1640-832-12CR	studsandstands	CN62
44dfe3dd-b0c6-4534-ad3c-7aa50283c040	1	2cf0a169-e55b-4ff7-93a9-d36847124be4	CB5005A3-275	Bushing, Locking thread	5.32	Bin:	00000000000	1	0.00	0.1900A3-275	bushings	CB5005
465d5874-0697-44cc-9885-831136244384	1	2e53a695-df31-41cd-8d42-aa942fb88fba	CB6011CR3-2	Nutplate	4.50	Bin:	00000000000	1	0.00	0.1900CR3-2	nutplates	CB6011
467eae08-a6ac-435a-8033-dd503097fb4f	1	cb26aff6-9e24-479a-90c4-ee243ee924a3	CB5000CRA04-12	Small Base Stud	6.16	Bin:	00000000000	1	0.00	0.1120CRA04-12	studsandstands	CB5000
46d36c98-3e1a-4d68-9623-56145660b9e1	1	6a5af1de-0eb0-4e4c-bee1-93467e2f9aed	CB9032S3	Plug	1.50	Bin:	00000000000	500	0.00	0.1900S3	tools	CB9032
47c3fec3-78e0-459d-8c69-5c5af738197e	1	ff00dfb7-aa33-4000-ab12-d6c3e7bc3009	CB4064V3-16P	cable tie standoff	4.75	Bin:	00000000000	1	0.00	0.1900V3-16P	mounts	CB4064
483b5e56-4f40-4111-be23-f79f3a33327b	1	b04d8595-67e2-4b86-8355-606e02c607af	CB9302V3	Cable tie, size 3	3.16	Bin:	00000000000	50	0.00	0.1900V3	mounts	CB9302
493ba8d4-2ebd-4613-b012-95866ad9c24c	1	6a5af1de-0eb0-4e4c-bee1-93467e2f9aed	CB9032S5	Plug	1.45	Bin:	00000000000	500	0.00	0.3125S5	tools	CB9032
4975bf15-f0f3-448b-8c4b-5adbb8bc427a	1	77dd86b4-748c-445d-9b1b-0f85b1858650	CB9060CR3-10-750	Insert, blind thread	17.27	Bin:	00000000000	1	0.00	0.1900CR3-10-750	bushings	CB9060
49995219-7a6a-40c5-ae05-33aa2a9f5015	1	0dce4857-64ee-49c9-a0c8-10bba19cfbdf	CB609A06	Stud adapter	204.75	Bin:	00000000000	1	0.00	0.1380A06	tools	CB609
49c5bb39-6072-46de-94f4-c3f323670c8b	1	2ea83a13-e5db-4c08-8b64-b33106c26c2a	CB9393V7	Quarter Receptacle 4002	6.44	Bin:	00000000000	1	0.00	0.4375V7	mounts	CB9393
4aed6293-50e9-42cc-8156-3f73d7dd962b	1	d7156369-5614-42a0-a1d2-137a390791cc	CB6014CR5M-1P	Nutplate	6.15	Bin:	00000000000	1	0.00	0.3125CR5M-1P	nutplates	CB6014
4aef1f9d-71b0-44b9-b150-b1548ec16ccd	1	cb26aff6-9e24-479a-90c4-ee243ee924a3	CB5000CR3-8P	Small Base Stud	5.89	Bin:	00000000000	1	0.00	0.1900CR3-8P	studsandstands	CB5000
4b43f65e-190a-478b-9875-0f7c4f6d4c0b	1	2cf0a169-e55b-4ff7-93a9-d36847124be4	CB5005CRA3-280	Bushing, Locking thread	6.32	Bin:	00000000000	1	0.00	0.1900CRA3-280	bushings	CB5005
4b74111c-831a-4b3d-b634-a9f53278a4e0	1	6f8d45f8-4dee-48a3-aa42-37e96b9ab099	CB200	3.5 gram Adhesive packet 	5.25	Bin:	00000000000	100	0.00	CB200	adhesives	CB200
4bc2feea-9fa3-459f-8db9-0337b6481b23	1	be45ddb7-dbc3-4df0-b4a4-e18274dbe599	CB9029A3-375	10/32" Aluminum .375 long	6.75	Bin:	00000000000	1	0.00	0.1900A3-375	bushings	CB9029
4bd979b1-ffa0-49b0-b1a7-996fd67c17d2	1	466773ec-12a3-4909-b4ed-1a6432a28f89	CB6010CR6-2P	Sealed nutplate	32.18	Bin:	00000000000	1	0.00	0.3750CR6-2P	nutplates	CB6010
4c00656b-fbdb-42e6-886b-2d9f397f8d06	1	d9e17b47-f096-4288-897a-82aaafcac771	CB6009CR4-2P	Nutplate	5.93	Bin:	00000000000	1	0.00	0.2500CR4-2P	nutplates	CB6009
4cdf7761-71fb-4346-a144-9717dcbaf3e9	1	4d272746-f649-4ac2-b889-d2a3fa1b8605	CB3001CR3-8P	Standoff	12.35	Bin:	00000000000	25	0.00		studsandstands	CB3001
4ceaa0f4-4c79-408d-89df-cd89731f3993	1	9d961dfb-a348-4553-a660-ee67e666e81b	CS200-1420-14CR	Stud	7.63	Bin:	00000000000	10	0.00	0.2500-1420-14CR	studsandstands	CS200
4e47e40c-b299-44c9-b24d-1e825e6c9a4e	1	acd1d462-f043-4807-a91b-359d28a8ced3	CB4009G3CR	Nutplate, composite base	7.01	Bin:	00000000000	1	0.00	0.1900G3CR	nutplates	CB4009
4e7b8d99-c6ad-4bd8-9dd1-0f7d06fb2db6	1	b5b739c0-885d-4715-963f-0f7a044a2e84	CB300	4-gram Adhesive	5.25	Bin:	00000000000	1	0.00	CB300	adhesives	CB300
4eb99551-24ac-401e-85a9-2c1c5a65ba86	1	1446d5c9-cf7d-4e9a-b2b7-faf6a8e2b881	CB4022G3CR6-750	Nutplate, right angle, trimmed base	13.00	Bin:	00000000000	1	0.00	0.1900G3CR6-750	mounts	CB4022
4ee6e18e-859b-4497-9e60-077cf5de4b31	1	d9e17b47-f096-4288-897a-82aaafcac771	CB6009CR4-1P	Nutplate	6.50	Bin:	00000000000	20	0.00	0.2500CR4-1P	nutplates	CB6009
